선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
고종욱,KIA,0.296,114,286,270,35,80,17,0,3,106,39,0,2
김규성,KIA,0.234,99,177,158,29,37,6,1,2,51,11,5,0
김기훈,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0
김도영,KIA,0.303,84,385,340,72,103,20,5,7,154,47,2,4
김석환,KIA,0.130,12,26,23,1,3,1,0,0,4,3,1,0
김선빈,KIA,0.32,119,473,419,41,134,16,0,0,150,48,8,3
김선빈,KIA,0.320,119,473,419,41,134,16,0,0,150,48,8,3
김선우,KIA,0.143,5,7,7,0,1,0,0,0,1,0,0,0
김태군,KIA,0.257,114,346,311,24,80,10,1,1,95,42,8,4
김호령,KIA,0.179,76,107,95,16,17,7,0,0,24,6,3,0
나성범,KIA,0.365,58,253,222,51,81,12,1,18,149,57,0,4
박정우,KIA,0.333,21,12,9,2,3,0,0,0,3,0,3,0
박준표,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0
박찬호,KIA,0.301,130,507,452,73,136,18,4,3,171,52,7,6
변우혁,KIA,0.225,83,226,200,23,45,4,0,7,70,24,0,0
소크라테스,KIA,0.285,142,608,547,91,156,31,3,20,253,96,0,8
신범수,KIA,0.170,36,100,88,7,15,3,0,2,24,10,2,1
오선우,KIA,0.179,33,31,28,2,5,0,0,2,11,5,0,0
윤도현,KIA,0.000,1,1,1,0,0,0,0,0,0,0,0,0
윤중현,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0
이우성,KIA,0.301,126,400,355,39,107,17,0,8,148,58,6,3
이창진,KIA,0.270,104,284,244,35,66,11,3,4,95,29,2,2
정해영,KIA,-,2,0,0,0,0,0,0,0,0,0,0,0
주효상,KIA,0.063,19,36,32,2,2,0,0,0,2,1,2,0
최원준,KIA,0.255,67,274,239,37,61,11,2,1,79,23,4,0
최정용,KIA,0.167,56,41,36,17,6,1,0,0,7,1,3,0
최형우,KIA,0.302,121,508,431,64,130,27,1,17,210,81,0,4
한승택,KIA,0.129,49,104,85,6,11,2,0,0,13,3,6,0
한준수,KIA,0.256,48,94,86,9,22,4,0,2,32,12,1,0
홍종표,KIA,0.000,40,12,7,10,0,0,0,0,0,0,1,0
황대인,KIA,0.213,60,199,174,19,37,4,0,5,56,26,0,3
황동하,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0
