선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
고우석,LG,-,5,0,0,0,0,0,0,0,0,0,0,0
구본혁,LG,0.132,123,45,38,10,5,2,0,0,7,3,1,2
김민성,LG,0.222,121,426,360,35,80,22,0,8,126,39,11,5
김용의,LG,0.148,102,41,27,19,4,2,0,0,6,2,4,1
김재성,LG,0.138,58,73,65,6,9,2,1,1,16,3,1,1
김주성,LG,0.167,3,7,6,1,1,0,0,1,4,1,0,0
김지용,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
김진수,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
김현수,LG,0.285,140,595,506,70,144,23,1,17,220,96,0,9
김호은,LG,0.000,7,9,9,0,0,0,0,0,0,0,0,0
라모스,LG,0.243,51,205,185,14,45,7,1,8,78,25,0,0
류원석,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
문보경,LG,0.230,107,329,278,37,64,11,1,8,101,39,3,2
문성주,LG,0.228,31,89,79,11,18,1,0,1,22,10,0,1
보어,LG,0.170,32,117,100,7,17,2,0,3,28,17,0,3
서건창,LG,0.253,144,600,513,78,130,24,2,6,176,52,5,4
손호영,LG,0.100,8,12,10,2,1,0,0,0,1,0,0,0
신민재,LG,0.130,32,27,23,8,3,0,0,0,3,2,0,0
안익훈,LG,0.143,48,16,14,4,2,1,0,0,3,1,0,0
오지환,LG,0.254,134,532,464,62,118,19,2,8,165,57,4,5
유강남,LG,0.252,130,441,397,39,100,16,0,11,149,60,3,2
이상규,LG,-,3,0,0,0,0,0,0,0,0,0,0,0
이상영,LG,-,3,0,0,0,0,0,0,0,0,0,0,0
이상호,LG,0.308,45,68,65,5,20,2,0,0,22,12,2,0
이성우,LG,0.212,36,39,33,0,7,0,0,0,7,2,5,0
이영빈,LG,0.243,72,169,148,21,36,9,0,2,51,16,2,1
이우찬,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
이재원,LG,0.247,62,171,154,22,38,6,0,5,59,17,0,1
이정용,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
이주형,LG,0.125,14,19,16,3,2,0,0,0,2,0,1,0
이찬혁,LG,-,1,0,0,0,0,0,0,0,0,0,0,0
이천웅,LG,0.199,68,211,181,20,36,7,0,2,49,16,1,1
이형종,LG,0.218,90,281,239,32,52,11,0,10,93,34,1,0
장준원,LG,0.000,5,3,3,0,0,0,0,0,0,0,0,0
정주현,LG,0.238,73,214,181,26,43,7,1,3,61,10,9,0
진해수,LG,-,2,0,0,0,0,0,0,0,0,0,0,0
채원후,LG,-,4,0,0,0,0,0,0,0,0,0,0,0
채은성,LG,0.276,110,448,387,59,107,20,0,16,175,82,0,7
최민창,LG,0.000,3,2,2,0,0,0,0,0,0,0,0,0
최성훈,LG,-,5,0,0,0,0,0,0,0,0,0,0,0
한석현,LG,0.286,16,26,21,5,6,2,1,0,10,1,0,1
홍창기,LG,0.328,144,651,524,103,172,26,2,4,214,52,0,2
